Question,label,pred,diff
Are aerosol emissions uniformly distributed across the globe?,0,0,0
Do land use changes have regional effects?,1,1,0
Are weather systems and ocean currents responsible for redistributing heat and moisture?,1,1,0
Are weather systems associated with monsoons and tropical convergence zones?,1,1,0
Are storm tracks and important modes of climate variability associated with weather systems?,1,1,0
Is El Nino-Southern Oscillation (ENSO) a regionally important climate phenomenon?,1,1,0
Is North Atlantic Oscillation (NAO) a regionally important climate phenomenon?,1,1,0
Is Southern Annular Mode (SAM) a regionally important climate phenomenon?,1,1,0
Are climate phenomena projected to change in the future?,1,1,0
Can changes in climate phenomena lead to further impacts on regional climates?,1,1,0
Do projections show large regional variations in surface temperature and precipitation changes?,1,1,0
Is enhanced surface warming projected to occur over the high-latitude continental regions and the Arctic Ocean?,1,1,0
Are changes in surface temperature and precipitation closer to the global mean over oceans and lower latitudes?,1,1,0
Is warming near the Great Lakes area of North America projected to be about 50% greater than the global mean?,1,1,0
Are changes in more extreme temperatures projected to have large regional variations?,1,1,0
Are changes in precipitation more regionally variable than changes in temperature?,1,1,0
Do near-equatorial latitudes show a projected increase in mean precipitation?,1,1,0
Do regions on the poleward edges of the subtropics show a projected decrease in mean precipitation?,1,1,0
Do higher latitude regions show a projected increase in mean precipitation?,1,1,0
Are polar regions exempt from the complexity of processes involved in regional climate change?,0,0,0
Is Arctic warming projected to increase more than the global mean?,1,1,0
Does the melting of ice and snow contribute to the regional feedback in the Arctic region?,1,1,0
Does the melting of ice and snow encourage further warming in the Arctic?,1,1,0
Does the projected warming over the Antarctic continent and surrounding oceans exceed the global mean?,0,0,0
Does the Southern Annular Mode have a stronger positive trend over the Antarctic region?,1,1,0
Are westerly winds over the midlatitude southern oceans influenced by the loss of stratospheric ozone?,1,1,0
Are changes in the atmosphere's temperature structure related to increased greenhouse gas concentrations?,1,1,0
Is the change in the Southern Annular Mode well captured by climate models?,1,1,0
Does the change in the Southern Annular Mode reduce atmospheric heat transport to the Antarctic continent?,1,1,0
Is the Antarctic Peninsula warming rapidly?,1,1,0
Does the Antarctic Peninsula extend far enough northwards to be influenced by the warm air masses of the westerlies?,1,1,0
Is the ozone hole causing global warming?,0,0,0
Is the ozone hole affecting atmospheric circulation?,1,1,0
Is the ozone hole a direct cause of global warming?,0,0,0
"Does ""global warming"" only refer to the long-term cooling of the planet?",0,0,0
"Does ""climate change"" include global warming?",1,1,0
Is global warming the only aspect of climate change?,0,0,0
Does climate change encompass a broader range of changes happening to our planet?,1,1,0
Are rising sea levels part of climate change?,1,1,0
Does climate change include shrinking mountain glaciers?,1,1,0
"Are accelerating ice melt in Greenland, Antarctica, and the Arctic considered as part of climate change?",1,1,0
Do shifts in flower/plant blooming times fall under climate change?,1,1,0
Is climate change limited to the warming of the planet?,0,0,0
Are shrinking mountain glaciers the only effect of climate change?,0,0,0
Are rising sea levels the sole consequence of climate change?,0,0,0
Does climate change have no impact on flower/plant blooming times?,0,0,0
"Is ""global warming"" the same as ""climate change""?",0,0,0
"Does ""climate change"" solely refer to shifts in flower/plant blooming times?",0,0,0
Is climate change only caused by human activities?,0,0,0
Are rising sea levels the result of global warming alone?,0,0,0
"Is ice melt in Greenland, Antarctica, and the Arctic not influenced by climate change?",0,0,0
Does global warming encompass a broader range of changes happening to our planet?,0,1,1
Does climate change have no relation to global warming?,0,0,0
Is climate change unrelated to the long-term warming of the planet?,1,0,-1
Are rising sea levels unrelated to climate change?,0,0,0
Are shrinking mountain glaciers not considered as part of global warming?,0,0,0
"Does climate change have no effect on ice melt in Greenland, Antarctica, and the Arctic?",0,0,0
Are shifts in flower/plant blooming times unrelated to global warming?,0,0,0
"Does ""global warming"" refer to the short-term cooling of the planet?",0,0,0
"Does ""climate change"" only include shifts in flower/plant blooming times?",0,0,0
Is climate change solely caused by natural processes?,0,0,0
Does global warming have no impact on rising sea levels?,0,0,0
"Is ice melt in Greenland, Antarctica, and the Arctic not part of global warming?",0,0,0
Does global warming have no connection to shifts in flower/plant blooming times?,0,0,0
Is the long-term warming of the planet unrelated to climate change?,1,0,-1
Are rising sea levels not considered as part of global warming?,0,0,0
Are shrinking mountain glaciers not influenced by climate change?,0,0,0
"Does climate change have no influence on ice melt in Greenland, Antarctica, and the Arctic?",0,0,0
Are shifts in flower/plant blooming times not affected by global warming?,0,0,0
"Is ""global warming"" the opposite of ""climate change""?",0,0,0
"Does ""climate change"" solely encompass shifts in flower/plant blooming times?",0,0,0
Is climate change solely caused by human activities?,0,0,0
Are rising sea levels solely the result of global warming?,0,0,0
"Is ice melt in Greenland, Antarctica, and the Arctic solely influenced by climate change?",1,0,-1
Does global warming encompass only the long-term cooling of the planet?,0,0,0
"Does ""climate change"" exclude global warming?",0,0,0
Is global warming the primary aspect of climate change?,0,1,1
Does climate change only involve a narrower range of changes happening to our planet?,0,0,0
Are rising sea levels unrelated to global warming?,0,0,0
Are shrinking mountain glaciers the sole effect of climate change?,0,0,0
"Are accelerating ice melt in Greenland, Antarctica, and the Arctic not part of climate change?",0,0,0
